EpochTime,181.feed_4958.count,181.feed_4958.pm1,181.feed_4958.pm10,181.feed_4958.pm2.5
1435713099,279580,15.2,19.9,17.7
1435713105,280580,15.7,18.3,16.5
1435713111,274470,15.3,15.6,15.6
1435713117,276620,15.4,25.3,17.1
1435713123,282280,15.6,15.7,15.7
1435713129,275920,15.1,17,16
1435713141,272020,15,20.9,17.9
1435713147,271820,14.7,20,15.6
1435713153,275870,15.4,16.5,16.4
1435713159,280130,15.7,16.8,16.3
1435713165,279830,15.4,21,16.8
1435713171,273470,14.9,20.2,16.9
1435713177,275670,15.4,22,17.2
1435713183,279080,15.4,25.3,15.7
1435713189,283030,15.6,25.9,16.5
1435713201,277720,15.1,15.3,15.3
1435713207,275720,15.5,21.3,16.9
1435713213,278680,15.6,15.9,15.9
1435713219,279630,15.7,15.8,15.8
1435713225,280480,15.6,18.9,17.1
1435713231,273870,15.3,17.4,15.8
1435713237,280030,15.4,26.4,16.6
1435713243,281980,15.5,22.6,18
1435713249,281080,15.3,17.8,16.5
1435713261,285580,16,23.3,19.6
1435713267,282380,15.7,20.7,17.4
1435713273,286830,15.6,20.8,17.3
1435713279,276570,15.5,21.9,16.3
1435713285,285130,15.7,16.1,16.1
1435713291,284330,15.2,17,15.7
1435713297,284080,16.1,28.9,17.9
1435713303,286030,15.8,26.3,17.6
1435713309,274420,14.9,17.7,16.4
1435713321,279580,15.2,19.9,15.8
1435713327,286380,15.8,19.7,18
1435713333,284930,16,18.7,16.9
1435713339,287030,15.9,32.5,17.7
1435713345,281230,15.9,23,19.3
1435713351,270470,14.7,16.7,15.9
1435713357,289330,16.1,18.2,17.1
1435713363,285330,15.8,16.5,16.5
1435713369,289830,15.9,22.6,17.4
1435713381,288530,15.9,18.6,16.8
1435713387,286980,16.2,16.3,16.3
1435713393,287030,15.7,23.1,16.4
1435713399,282730,15.5,18,17.1
1435713405,287380,15.7,22.5,17.9
1435713411,281880,15.7,16.1,16
1435713417,287180,15.9,17.5,16.7
1435713423,288830,15.7,15.8,15.8
1435713429,295330,16.5,22,17.5
1435713435,287330,15.8,18,16.7
1435713441,293380,16.3,19.4,18.2
1435713447,286080,15.8,18.2,16.7
1435713453,290230,16,20.1,18.2
1435713459,291030,15.9,16.3,16.3
1435713465,289180,16,18.9,16.9
1435713471,289680,15.9,19.5,17
1435713477,286730,15.8,21,17
1435713483,286780,15.7,23,19.2
1435713489,287830,15.7,17.2,16.4
1435713501,296980,16.6,21.3,18.9
1435713507,291680,16,27.7,16.6
1435713513,295530,16.1,22.2,17.2
1435713519,292630,16.8,26.1,22.6
1435713525,290480,16.3,23.8,20.3
1435713531,284480,15.8,16,16
1435713537,293580,16.4,16.7,16.7
1435713543,286030,16,22.1,17.4
1435713549,288530,15.9,25.4,18.3
1435713561,297380,16.4,19.7,17.8
1435713567,294330,16.2,18.2,17.1
1435713573,293330,16.5,17.4,17.3
1435713579,285130,16,18.6,17.5
1435713585,285180,15.5,20.7,17.2
1435713591,289580,16.3,16.5,16.5
1435713597,287830,15.9,19.6,16.5
1435713603,285180,15.7,19.9,17.7
1435713609,292430,15.8,18.6,17.4
1435713615,292480,16.1,21,17
1435713621,279430,15.3,23.9,16.4
1435713627,291430,16.3,20.3,18.3
1435713633,289980,15.7,24.1,16.1
1435713639,289230,15.7,28.4,16.2
1435713645,290380,16.3,19,17.9
1435713651,286230,16,18.4,17.2
1435713657,290880,15.9,32,17.4
1435713663,291030,16.3,30.7,17.5
1435713669,295430,16.6,20.5,18.5
1435713681,294980,16.6,22,18.2
1435713687,289930,15.9,17.9,17.2
1435713693,291580,16,23.3,19.5
1435713699,296680,16.6,26.4,19
1435713705,284930,16,19.7,17.1
1435713711,286230,16,18.4,17
1435713717,292030,16.1,18.8,17.8
1435713723,295030,16.6,19.4,17.2
1435713729,287480,15.9,20.6,17
1435713741,285680,15.9,17.1,16.7
1435713747,289480,16.2,18.9,17.9
1435713753,280230,15.7,18,16.9
1435713759,290630,16.1,25.2,18.8
1435713765,291380,16.1,19.5,17.7
1435713771,294880,16.5,16.7,16.7
1435713777,293780,16.9,26.4,19.5
1435713783,288480,15.7,21.6,17.6
1435713789,292280,16.3,22.5,17.8
1435713801,290330,15.8,28.2,16.5
1435713807,288030,15.9,23.7,17.7
1435713813,293830,16,29.6,17
1435713819,301590,16.6,21.1,17.7
1435713825,296030,16.2,21.5,17.3
1435713831,296830,16.4,20.7,17.8
1435713837,287080,15.8,19.1,16.5
1435713843,292180,16.3,16.4,16.4
1435713849,293830,16.4,19.4,17.1
1435713861,298130,16.4,20.3,17.8
1435713867,295230,16.1,28.1,17.2
1435713873,288180,15.9,17.8,17
1435713879,297380,16.7,19.7,18.2
1435713885,291680,16.2,27.6,18.4
1435713891,294930,16.5,23.3,17.6
1435713897,297230,16.4,23.8,17.9
1435713903,297280,16.4,21.4,18.3
1435713909,289480,16.1,18.8,17.6
1435713921,298830,16.6,21.8,18.7
1435713927,303640,16.7,22.2,19.5
1435713933,295530,16.3,21,17.5
1435713939,297780,16.4,30,18.7
1435713945,297730,16.5,19.1,17.2
1435713951,293580,16.3,16.5,16.5
1435713957,304840,16.6,19.6,17.4
1435713963,297280,16.3,25.1,17.3
1435713969,300340,16.9,22.5,18.1
1435713975,297130,16.5,22.7,17.5
1435713981,291180,16.4,17.3,17.2
1435713987,299540,16.6,21.1,18.9
1435713993,303190,17,19.9,18.8
1435713999,298580,16.7,23.8,19.2
1435714005,291980,16.2,16.3,16.3
1435714011,295580,16.2,16.2,16.2
1435714017,297430,16.6,20.7,18.8
1435714023,298630,16.6,19.4,17.3
1435714029,305640,17.3,22.4,19.8
1435714041,302840,16.4,20.6,18
1435714047,301240,16.7,20.1,18.1
1435714053,296130,16.6,20.1,17.2
1435714059,302390,16.7,21.3,18.3
1435714065,303540,16.7,20.7,18.6
1435714071,302390,17,23.4,18.5
1435714077,299790,17,24.6,18.7
1435714083,301590,16.5,21.2,18
1435714089,304940,17,26.4,18
1435714095,301640,16.7,27.2,20.8
1435714101,302340,16.7,18.9,17.4
1435714107,307390,17,20.3,18.2
1435714113,307840,17.2,18,17.9
1435714119,301490,16.7,22.3,19.3
1435714125,299030,16.4,19.9,17.5
1435714131,298330,16.3,30.6,17
1435714137,302190,17,18.5,17.7
1435714143,300040,16.6,21.9,18.8
1435714149,304040,16.9,22.5,18.6
1435714161,303140,16.4,22.7,19.1
1435714167,299890,16.8,20,18.6
1435714173,302740,16.6,16.7,16.7
1435714179,299390,16.3,23,16.6
1435714185,308690,17,22.8,17.5
1435714191,292030,16.2,22.8,17.9
1435714197,305790,17.2,20.8,18.8
1435714203,298280,16.8,17.2,17.1
1435714209,300690,16.9,19.3,18.4
1435714221,295430,16.5,20.4,17.1
1435714227,302540,16.7,24.5,18.2
1435714233,304840,16.7,24.7,17.4
1435714239,308540,17.2,19,18.1
1435714245,298780,16.3,16.8,16.8
1435714251,300840,16.9,19,18.1
1435714257,296980,16.2,18.6,17.3
1435714263,300790,17,20.3,18.8
1435714269,300890,16.6,21.4,18
1435714281,305740,17.7,21.1,20.3
1435714287,307990,17,19.7,18
1435714293,304790,17.2,23.5,19.2
1435714299,300390,16.4,32.6,19.5
1435714305,296230,16.6,28.1,18.1
1435714311,301240,16.7,22.9,18.8
1435714317,306840,17.1,19.5,18.7
1435714323,302240,16.7,22.3,18.8
1435714329,301990,17,33.8,17.3
1435714341,299640,16.4,22.7,17.1
1435714347,309240,17,21.8,17.7
1435714353,297330,16.5,24,18.3
1435714359,311640,17.3,22.5,17.7
1435714365,305640,17.1,28.3,17.8
1435714371,302790,16.5,17.1,17
1435714377,307490,17,30.1,19.6
1435714383,305140,17,22.6,19
1435714389,304590,17,22,18.4
1435714395,310040,17.6,23.8,19.3
1435714401,315940,17.4,21.9,18.6
1435714407,312790,17.2,24,19.6
1435714413,307990,16.8,22.1,19.3
1435714419,307590,16.9,24,17.2
1435714425,306290,16.7,22.1,17.6
1435714431,310990,17.2,22.1,18.7
1435714437,304740,16.7,20.5,18.7
1435714443,307090,17,20.7,18.6
1435714449,302440,16.6,20.5,17.9
1435714455,304490,17,37.9,18.6
1435714461,304840,17.3,24,18.1
1435714467,310640,17.3,20.9,18.1
1435714473,307240,17.4,21,18.9
1435714479,303890,17,17,17
1435714485,307140,17.3,25.9,20.8
1435714491,304190,16.7,31.1,19.1
1435714497,315440,17.6,33.1,20
1435714503,311940,17.5,21.5,18.4
1435714509,304590,17.1,22.2,18.3
1435714521,299940,16.4,20.3,18.4
1435714527,309090,17,17.5,17.5
1435714533,311090,17.1,25.8,19.3
1435714539,312290,17.4,21.4,18.1
1435714545,314690,17.6,26.2,20.6
1435714551,315540,17,22.9,18.4
1435714557,312490,17.2,25,18.5
1435714563,316750,17.7,23.2,18.9
1435714569,308690,17,22.4,17.9
1435714575,309790,17,23.2,19.2
1435714581,319000,17.9,23.8,20
1435714587,314840,17.3,23.6,18.5
1435714593,308590,17.2,25.3,18.7
1435714599,308040,17,28.4,18.7
1435714605,318600,17.5,22.9,20.4
1435714611,316700,17.6,21.7,18.5
1435714617,309940,17.3,21.2,18.9
1435714623,308440,17.5,18.3,18.2
1435714629,314340,17.4,17.6,17.6
1435714641,314440,17.5,26.5,20.6
1435714647,314590,17.4,17.8,17.7
1435714653,312490,17.2,31.4,21.2
1435714659,316040,17.8,18.1,18.1
1435714665,312640,17,22.5,19.7
1435714671,316700,17.3,23.4,17.8
1435714677,316900,17.7,18.4,18.3
1435714683,316450,17.8,18.2,18.1
1435714689,311840,17.5,23.1,18.6
1435714695,321000,17.4,21.3,19.1
1435714701,312740,17.5,20.7,18.1
1435714707,317600,17.3,21.1,18.9
1435714713,311440,17.3,17.4,17.4
1435714719,320600,17.8,18.1,18.1
1435714725,313890,17,19,17.8
1435714731,304190,16.8,20.1,18
1435714737,311140,17.2,25.9,18.5
1435714743,310440,17.4,21.6,19.6
1435714749,319000,17.6,22.5,18.2
1435714761,317100,17.6,25.5,18.6
1435714767,311040,17.4,17.9,17.8
1435714773,314890,17.5,21.5,19.2
1435714779,312640,17.4,18.1,18
1435714785,315840,17.1,20.2,18.4
1435714791,309940,17.1,20.8,17.7
1435714797,322450,17.7,24.6,19.4
1435714803,329400,18.5,23.6,20.4
1435714809,315690,17.4,33.1,19
1435714821,315840,17.5,22.4,18.9
1435714827,318750,17.8,20.9,19.8
1435714833,318800,17.8,21.3,19.5
1435714839,320850,17.9,23.9,19
1435714845,325450,18.3,23.3,20.5
1435714851,323800,17.6,18.5,18.4
1435714857,311090,17.1,17.5,17.5
1435714863,320200,17.7,18.5,18.4
1435714869,319250,17.7,36.7,19.8
1435714881,323700,17.9,27.2,21
1435714887,312440,17.5,19.4,18.7
1435714893,314990,17.7,21.8,19.1
1435714899,325650,18.5,21.5,20.2
1435714905,319200,17.7,21.9,19.8
1435714911,322800,17.9,18.4,18.4
1435714917,323900,18.7,24.1,21.3
1435714923,320400,17.6,20.5,18.6
1435714929,319050,17.9,21.4,18.8
1435714941,324800,18.3,31.5,19.3
1435714947,324000,18,23,19.7
1435714953,320650,17.5,17.6,17.6
1435714959,315490,17.7,18.1,18.1
1435714965,326850,18.4,21.5,19.9
1435714971,325300,17.9,28.3,19
1435714977,322050,18.1,31,18.9
1435714983,320800,17.7,26.7,21.5
1435714989,321150,17.9,18.1,18
1435714995,326200,18.1,22.3,19.6
1435715001,327000,18.1,21.1,19.2
1435715007,323700,17.7,20,18.4
1435715013,318350,17.7,26.2,19.2
1435715019,319650,17.5,32.5,18.8
1435715025,323800,18.2,20.4,19.4
1435715031,322800,18,28.9,18.3
1435715037,328400,18.3,23.8,18.7
1435715043,316550,17.3,21.8,19.7
1435715049,322250,18,21.6,19.1
1435715055,319600,17.9,22.8,20.3
1435715061,324050,17.8,36.9,21
1435715067,323350,18.1,20.9,18.7
1435715073,320350,17.6,29.6,18.6
1435715079,325750,17.9,18.1,18.1
1435715085,321750,18,26.5,21.7
1435715091,327850,17.8,22.1,18.3
1435715097,322400,18,24.8,19.8
1435715103,322950,18.2,26.4,20.8
1435715109,328350,18.3,24.3,19.9
1435715121,326050,18,24.3,19.1
1435715127,330100,18.3,32.4,19.9
1435715133,326950,18.1,21,18.7
1435715139,318600,17.8,20.3,18.5
1435715145,321250,17.9,21.1,19.2
1435780649,138550,9.1,9.2,9.2
1435780655,138750,9.1,12.2,9.6
1435780661,142450,9.5,10.8,10
1435780667,147600,9.9,9.9,9.9
1435780673,141300,9.2,9.2,9.2
1435780679,134900,8.7,8.7,8.7
1435780685,141550,9.5,9.6,9.6
1435780691,137100,9,9.1,9.1
1435780697,132000,8.7,11,9.8
1435780709,136400,9,22.3,10.1
1435780715,132500,8.5,21.4,10.1
1435780721,140550,9.1,9.2,9.2
1435780727,140650,9.3,9.6,9.6
1435780733,137950,8.9,8.9,8.9
1435780739,138650,9.1,10.4,9.8
1435780745,131850,8.5,12,10.1
1435780751,132000,8.8,9,9
1435780757,134350,8.8,8.8,8.8
1435780769,135300,9,9.4,9.3
1435780775,130850,8.8,12.5,10.1
1435780781,132750,8.5,14,9.5
1435780787,131150,8.7,8.7,8.7
1435780793,131150,8.5,8.6,8.6
1435780799,135050,8.9,12.8,11.2
1435780805,137450,8.8,8.9,8.9
1435780811,133500,8.7,11.5,9.2
1435780817,136350,8.7,12.7,9.1
1435780823,130400,8.3,9.3,8.9
1435780829,134500,8.8,10.6,9.3
1435780835,136450,8.9,11,9.4
1435780841,134800,8.8,16.9,9.5
1435780847,137800,9,9,9
1435780853,135650,8.6,15.4,9.8
1435780859,133600,8.5,8.5,8.5
1435780865,135950,8.6,8.6,8.6
1435780871,136600,8.9,10.4,9.5
1435780877,135700,8.9,9.1,9.1
1435780883,134350,8.6,8.6,8.6
1435780889,132850,8.8,9.5,9.4
1435780895,135250,8.7,8.7,8.7
1435780901,138500,9.1,9.5,9.4
1435780907,136150,8.7,8.9,8.9
1435780913,135550,8.6,8.6,8.6
1435780919,130300,8.4,8.5,8.5
1435780925,134850,8.5,11.6,8.9
1435780931,133500,8.3,8.3,8.3
1435780937,133800,8.7,9.4,9.2
1435780949,136500,9.2,9.2,9.2
1435780955,137400,8.8,9.5,9.3
1435780961,134150,8.7,10.3,9.3
1435780967,133100,8.6,8.6,8.6
1435780973,131100,8.4,22.2,8.7
1435780979,133950,8.8,8.8,8.8
1435780985,131450,8.4,13.3,8.9
1435780991,135500,8.7,8.7,8.7
1435780997,132000,8.6,8.6,8.6
1435781009,129600,8.2,17.5,9.3
1435781015,129950,8.5,10.8,9.1
1435781021,131200,8.5,8.5,8.5
1435781027,133650,8.5,8.6,8.6
1435781033,134300,8.7,8.7,8.7
1435781039,129250,8.3,8.3,8.3
1435781045,138750,8.9,8.9,8.9
1435781051,133500,8.6,9,8.9
1435781057,136550,8.8,8.9,8.9
1435781063,135300,8.6,8.6,8.6
1435781069,135250,8.8,10,9.3
1435781075,139950,9,10.1,9.7
1435781081,134350,8.5,8.5,8.5
1435781087,125950,8,8,8
1435781093,128550,8.2,9.4,8.7
1435781099,135150,8.5,8.5,8.5
1435781105,130400,8.3,8.3,8.3
1435781111,133950,8.4,8.4,8.4
1435781117,133250,8.5,8.5,8.5
1435781123,131450,8.5,11.6,9.3
1435781129,134250,8.4,9.2,9
1435781135,138200,8.8,9.8,9.4
1435781141,134500,8.7,12.5,9.2
1435781147,133350,8.5,8.5,8.5
1435781153,130700,8.4,8.5,8.5
1435781159,132450,8.6,20.7,8.9
1435781165,131050,8.2,10.7,9.3
1435781171,133000,8.5,8.5,8.5
1435781177,132450,8.4,11.8,9.1
1435781183,134200,8.6,8.7,8.7
1435781189,135050,8.7,15.9,9.1
1435781195,131750,8.2,8.2,8.2
1435781201,132300,8.3,8.7,8.6
1435781207,128250,8.2,9.3,8.8
1435781213,131700,8.1,8.1,8.1
1435781219,125400,7.7,9.9,9.1
1435781225,131450,8.5,8.5,8.5
1435781231,131700,8.4,9.6,9.3
1435781237,130550,8.4,8.5,8.5
1435781243,131300,8.4,8.4,8.4
1435781249,136050,8.5,9.4,9.1
1435781255,130450,8.4,8.7,8.7
1435781261,133500,8.5,11,10.1
1435781267,136650,8.7,9.9,9.7
1435781273,132200,8.1,8.2,8.2
1435781279,131450,8.3,8.4,8.4
1435781285,134050,8.7,10,9.6
1435781291,128750,8,8.8,8.6
1435781297,139950,9,10.4,9.5
1435781309,129400,8.1,9.4,9
1435781315,128950,8.1,12.3,8.8
1435781321,130300,8.3,10.2,9.4
1435781327,135700,8.6,9.5,9.1
1435781333,134550,8.6,10.5,9.2
1435781339,132300,8.3,10.1,8.8
1435781345,135650,8.6,8.9,8.9
1435781351,134550,8.6,12.6,10.5
1435781357,128050,8,8.1,8.1
1435781363,130800,8.1,8.2,8.2
1435781369,135900,8.6,8.6,8.6
1435781375,129300,7.9,7.9,7.9
1435781381,132200,8.1,9.1,8.7
1435781387,131350,8.2,8.5,8.5
1435781393,132000,8.6,8.6,8.6
1435781399,128200,8.1,8.5,8.4
1435781405,135000,8.5,8.6,8.6
1435781411,131350,8.5,11.2,9
1435781417,129650,8.3,9.2,8.8
1435781429,137500,8.6,8.6,8.6
1435781435,134050,8.2,8.2,8.2
1435781441,134200,8.6,10,9.2
1435781447,131200,8.1,8.1,8.1
1435781453,136550,8.6,10.8,9.8
1435781459,131900,8.3,8.4,8.4
1435781465,137200,8.5,8.5,8.5
1435781471,132750,8.3,10.2,9.4
1435781477,129800,8.5,10.4,9.6
1435781483,130700,8.2,8.9,8.8
1435781489,133800,8.4,9,8.9
1435781495,130600,8.4,8.4,8.4
1435781501,133200,8.4,8.7,8.7
1435781507,127650,8,8,8
1435781513,126450,7.8,7.9,7.9
1435781519,132350,8.5,8.5,8.5
1435781525,130600,8.2,8.2,8.2
1435781531,129700,8.3,8.3,8.3
1435781537,133500,8.3,8.3,8.3
1435781543,130150,8,17.5,8.5
1435781549,130050,8,8,8
1435781555,130650,8,8.1,8.1
1435781561,129050,7.9,8.1,8.1
1435781567,127700,8.1,8.2,8.2
1435781573,129400,8.2,8.2,8.2
1435781579,125900,7.8,7.8,7.8
1435781585,127100,8,15.3,8.7
1435781591,132750,8.3,9.2,8.9
1435781597,127950,7.9,7.9,7.9
1435781609,131600,8.1,9,8.6
1435781615,130300,8,8,8
1435781621,129100,8,8.3,8.3
1435781627,133700,8.3,8.3,8.3
1435781633,131350,8,8,8
1435781639,127900,8.1,8.1,8.1
1435781645,131450,8.1,8.1,8.1
1435781651,128450,8,8,8
1435781657,133150,8.4,8.4,8.4
1435781669,126400,8,8.2,8.2
1435781675,129900,8.1,8.4,8.4
1435781681,131950,8.1,11.4,9.5
1435781687,128400,8,8.1,8.1
1435781693,134300,8.2,8.2,8.2
1435781699,127250,8,8,8
1435781705,128850,8.3,8.3,8.3
1435781711,132250,8.1,8.1,8.1
1435781717,129250,8.2,8.3,8.3
1435781723,131700,8.1,10.4,9.2
1435781729,131100,8.1,8.1,8.1
1435781735,130700,8.2,8.2,8.2
1435781741,128700,8.1,8.8,8.6
1435781747,131150,8.1,8.1,8.1
1435781753,126950,8,8,8
1435781759,128850,7.7,7.8,7.8
1435781765,129100,8.1,10.2,8.9
1435781771,129500,8,8.2,8.2
1435781777,131600,8.2,9.7,8.8
1435781789,126650,7.8,7.8,7.8
1435781795,132900,8.5,8.9,8.9
1435781801,129900,8.2,8.2,8.2
1435781807,128950,7.8,7.8,7.8
1435781813,128650,7.9,7.9,7.9
1435781819,126700,7.6,11,8
1435781825,128500,7.9,8.6,8.4
1435781831,124700,7.7,7.7,7.7
1435781837,129800,8.3,8.3,8.3
1435781843,127950,7.8,8,8
1435781849,126500,7.7,7.7,7.7
1435781855,120250,7.4,7.5,7.5
1435781861,133050,8.3,8.3,8.3
1435781867,124400,7.6,7.6,7.6
1435781873,127550,8,9.9,8.6
1435781879,128850,8.2,8.2,8.2
1435781885,126250,7.7,7.7,7.7
1435781891,121950,7.5,7.7,7.6
1435781897,131250,8.1,8.1,8.1
1435781903,130550,8.2,9,8.7
1435781909,127900,8,8,8
1435781915,133150,8.4,8.4,8.4
1435781921,133050,8.2,8.2,8.2
1435781927,125600,7.8,7.8,7.8
1435781933,127700,7.9,8.3,8.2
1435781939,127950,7.9,8.2,8.2
1435781945,131150,8.5,8.5,8.5
1435781951,129000,8.1,8.2,8.2
1435781957,123900,7.6,7.6,7.6
1435781963,130600,8.1,11.5,8.5
1435781969,129400,7.9,8.2,8.2
1435781975,126450,7.7,7.7,7.7
1435781981,128650,7.9,8,8
1435781987,126250,7.5,7.5,7.5
1435781993,130150,8.1,9.2,8.6
1435781999,126200,7.8,7.8,7.8
1435782005,124750,7.6,7.7,7.7
1435782011,128650,7.9,8.9,8.6
1435782017,122900,7.2,7.2,7.2
1435782023,125000,7.7,8,8
1435782029,123500,7.6,7.6,7.6
1435782035,125550,7.8,10.4,8.2
1435782041,128350,7.8,7.8,7.8
1435782047,124900,7.6,7.6,7.6
1435782053,128150,7.8,7.8,7.8
1435782059,127550,7.7,7.7,7.7
1435782065,126300,7.8,7.8,7.8
1435782071,123000,7.5,7.5,7.5
1435782077,130850,8.1,8.1,8.1
1435782083,129100,7.8,10.6,8.2
1435782089,125750,7.5,7.5,7.5
1435782095,124550,7.7,8.4,8.2
1435782101,126850,7.7,7.7,7.7
1435782107,130050,8,8.6,8.5
1435782113,126750,7.7,8.6,8.3
1435782119,122600,7.5,8.1,8
1435782125,129000,7.8,7.8,7.8
1435782131,127500,7.7,7.7,7.7
1435782137,129650,7.9,7.9,7.9
1435782149,129600,8.2,8.2,8.2
1435782155,128300,7.9,7.9,7.9
1435782161,125150,7.7,7.7,7.7
1435782167,126300,7.9,8,8
1435782173,128300,7.7,11.5,8.1
1435782179,129650,8,8,8
1435782185,127750,7.8,7.9,7.9
1435782191,125000,7.6,7.6,7.6
1435782197,126250,7.9,8.2,8.2
1435782203,127050,7.8,9.2,8.3
1435782209,126700,7.8,7.9,7.9
1435782215,123900,7.5,8.4,8
1435782221,126800,7.7,8.4,8.2
1435782227,133350,8.1,8.5,8.4
1435782233,123800,7.4,10.2,9.1
1435782239,126150,7.7,7.7,7.7
1435782245,124350,7.3,7.7,7.6
1435782251,126100,7.6,7.8,7.8
1435782257,126250,7.6,8.3,8.2
1435782263,126900,7.8,7.9,7.9
1435782269,128950,7.7,7.7,7.7
1435782275,123150,7.4,8.3,8
1435782281,126550,7.7,7.7,7.7
1435782287,122500,7.4,8.4,8.2
1435782293,123100,7.3,11,8.9
1435782299,125150,7.6,7.7,7.7
1435782305,125350,7.4,8.5,7.9
1435782311,125050,7.5,7.5,7.5
1435782317,128600,7.6,7.6,7.6
1435782329,126350,7.8,13.6,8.3
1435782335,120650,7.1,7.1,7.1
1435782341,122500,7.5,7.6,7.6
1435782347,126600,7.6,7.6,7.6
1435782353,129750,7.9,7.9,7.9
1435782359,124400,7.4,7.4,7.4
1435782365,120450,7.3,8.6,8.2
1435782371,121750,7.6,7.8,7.8
1435782377,130700,8.1,9,8.6
1435782383,123450,7.5,8.7,8.4
1435782389,124450,7.5,8.8,8.1
1435782395,128000,7.7,7.7,7.7
1435782401,124800,7.6,7.6,7.6
1435782407,124000,7.5,12.8,9.4
1435782413,128950,7.9,8,8
1435782419,127350,7.7,7.7,7.7
1435782425,123300,7.3,8.4,7.9
1435782431,122800,7.6,7.6,7.6
1435782437,123600,7.5,8.4,8.1
1435782443,123150,7.3,7.5,7.5
1435782449,122250,7.3,7.3,7.3
1435782455,122800,7.5,8.9,8.5
1435782461,124600,7.5,7.5,7.5
1435782467,124900,7.5,7.5,7.5
1435782473,126950,7.6,8.4,8.2
1435782479,126350,7.6,7.6,7.6
1435782485,120550,7.4,7.4,7.4
1435782491,118650,7.3,7.3,7.3
1435782497,121300,7.4,8.7,8.2
1435782503,126050,7.6,7.7,7.7
1435782509,122850,7.5,8.8,8.4
1435782515,123250,7.5,7.5,7.5
1435782521,126650,7.8,8.5,8.3
1435782527,126100,7.7,7.7,7.7
1435782533,124100,7.6,7.6,7.6
1435782539,126250,7.6,7.6,7.6
1435782545,126400,7.5,7.5,7.5
1435782551,126100,7.6,7.7,7.7
1435782557,121050,7.2,7.6,7.5
1435782563,126650,7.5,8.8,8.4
1435782569,121800,7.1,7.1,7.1
1435782575,121000,7.4,7.4,7.4
1435782581,125650,7.5,7.5,7.5
1435782587,125950,7.5,7.5,7.5
1435782593,127300,7.8,7.8,7.8
1435782599,125900,7.6,7.7,7.7
1435782605,123050,7.4,7.5,7.5
1435782611,119650,7.3,8,7.8
1435782617,123850,7.4,7.4,7.4
1435782623,123250,7.4,9.3,8
1435782629,123100,7.6,7.7,7.7
1435782635,126200,7.5,7.6,7.6
1435782641,126150,7.6,7.6,7.6
1435782647,123550,7.5,7.5,7.5
1435782653,126600,7.5,7.5,7.5
1435782659,126300,7.5,7.6,7.6
1435782665,123850,7.6,8.4,8.1
1435782671,128900,7.7,7.7,7.7
1435782677,118000,7.2,7.2,7.2
1435782683,123850,7.4,7.4,7.4
1435782689,117650,7.1,7.1,7.1
1435782695,121050,7.4,7.5,7.5
1435782701,128700,7.8,8.7,8.4
1435782707,124250,7.3,7.4,7.4
1435782713,123950,7.7,7.7,7.7
1435782719,123400,7.6,7.6,7.6
1435782725,122700,7.7,9.2,8.5
1435782731,128500,7.5,7.7,7.6
1435782737,118450,7.1,7.1,7.1
1435782743,123500,7.3,7.3,7.3
1435782749,124300,7.4,7.6,7.6
1435782755,121000,7.3,9.3,7.9
1435782761,125350,7.6,7.7,7.7
1435782767,121900,7.2,7.2,7.2
1435782773,122750,7.4,7.4,7.4
1435782779,121050,7.5,8.3,8
1435782785,118750,7.2,7.2,7.2
1435782791,123450,7.2,7.2,7.2
1435782797,121500,7.2,8.1,7.8
1435782803,121650,7.2,12,7.6
1435782809,122550,7.3,8.2,7.9
1435782815,124150,7.5,7.5,7.5
1435782821,121050,7.2,8.1,7.7
1435782827,121500,7.3,7.3,7.3
1435782833,117850,7,7.4,7.3
1435782839,118150,7.2,7.4,7.4
1435782845,121750,7.5,7.5,7.5
1435782851,121700,7.3,7.3,7.3
1435782857,120100,7.1,7.2,7.2
1435782863,116300,7,7.4,7.3
1435782869,122150,7.2,9.4,8
1435782875,124350,7.5,7.5,7.5
1435782881,119650,7.4,7.4,7.4
1435782887,118250,6.9,9.9,7.4
1435782893,118250,7,8.4,7.6
1435782899,121700,7.1,7.1,7.1
1435782905,119150,7.3,7.3,7.3
1435782911,118750,7.1,7.1,7.1
1435782917,124350,7.4,7.4,7.4
1435782923,124900,7.4,7.7,7.7
1435782929,118500,7.4,7.4,7.4
1435782935,121350,7.4,7.7,7.7
1435782941,124050,7.3,8.2,7.9
1435782947,122100,7.3,7.7,7.7
1435782953,119850,7.2,7.2,7.2
1435782959,122050,7,9.8,7.4
1435782965,119850,7.1,7.1,7.1
1435782971,113700,6.7,6.7,6.7
1435782977,120350,7.2,7.5,7.5
1435782983,118400,7.3,7.4,7.4
1435782989,117600,7,7.7,7.6
1435782995,119000,6.9,6.9,6.9
1435783001,122650,7.2,7.2,7.2
1435783007,117250,7,7,7
1435783013,117700,7,7.1,7.1
1435783019,126550,7.6,7.6,7.6
1435783025,118500,7.1,7.1,7.1
1435783031,120000,7.2,7.2,7.2
